t[sec];q1[m3/sec];h1[m];h2[m];q2_measurement[m3/sec]
554,25;0,075;0,960763945;0,836795635;0,07429911
554,5;0,075;0,960957387;0,836984393;0,075099681
554,75;0,075;0,96114995;0,837172294;0,074246939
555;0,075;0,96134164;0,837359343;0,074716672
555,25;0,075;0,961532459;0,837545543;0,073580007
555,5;0,075;0,961722412;0,837730899;0,073340502
555,75;0,075;0,961911504;0,837915414;0,072276257
556;0,075;0,962099737;0,838099093;0,073465997
556,25;0,075;0,962287116;0,838281938;0,072062704
556,5;0,075;0,962473645;0,838463954;0,07287397
556,75;0,075;0,962659328;0,838645146;0,071450711
557;0,075;0,962844169;0,838825516;0,073562973
557,25;0,075;0,963028171;0,839005068;0,074824488
557,5;0,075;0,96321134;0,839183807;0,074157869
557,75;0,075;0,963393677;0,839361735;0,07484096
558;0,075;0,963575188;0,839538858;0,072956146
558,25;0,075;0,963755876;0,839715178;0,072523028
558,5;0,075;0,963935745;0,839890699;0,074187723
558,75;0,075;0,964114799;0,840065426;0,07296829
559;0,075;0,964293042;0,840239361;0,074565671
559,25;0,075;0,964470476;0,840412508;0,071368876
559,5;0,075;0,964647107;0,840584871;0,074180442
559,75;0,075;0,964822938;0,840756454;0,074450527
560;0,075;0,964997972;0,84092726;0,073975813
560,25;0,075;0,965172214;0,841097292;0,072104926
560,5;0,075;0,965345666;0,841266555;0,073839714
560,75;0,075;0,965518333;0,841435052;0,075412703
561;0,075;0,965690218;0,841602787;0,073124742
561,25;0,075;0,965861324;0,841769762;0,073812558
561,5;0,075;0,966031657;0,841935982;0,071764069
561,75;0,075;0,966201218;0,84210145;0,073144367
562;0,075;0,966370011;0,84226617;0,075720229
562,25;0,075;0,966538041;0,842430144;0,07195133
562,5;0,075;0,96670531;0,842593377;0,075449914
562,75;0,075;0,966871823;0,842755872;0,0741435
563;0,075;0,967037582;0,842917631;0,075064196
563,25;0,075;0,967202591;0,84307866;0,074961552
563,5;0,075;0,967366854;0,84323896;0,07359127
563,75;0,075;0,967530374;0,843398536;0,072149772
564;0,075;0,967693154;0,84355739;0,073073616
564,25;0,075;0,967855199;0,843715527;0,072765241
564,5;0,075;0,96801651;0,843872948;0,072737602
564,75;0,075;0,968177092;0,844029659;0,072491603
565;0,075;0,968336948;0,844185661;0,072939258
565,25;0,075;0,968496082;0,844340958;0,073085062
565,5;0,075;0,968654496;0,844495554;0,0736277
565,75;0,075;0,968812195;0,844649451;0,072746979
566;0,075;0,96896918;0,844802654;0,071482306
566,25;0,075;0,969125457;0,844955164;0,072263874
566,5;0,075;0,969281027;0,845106986;0,075088545
566,75;0,075;0,969435894;0,845258122;0,072938234
567;0,075;0,969590062;0,845408575;0,074138255
567,25;0,075;0,969743533;0,84555835;0,073649289
567,5;0,075;0,969896311;0,845707448;0,074729964
567,75;0,075;0,970048399;0,845855873;0,072924461
568;0,075;0,9701998;0,846003628;0,0728836
568,25;0,075;0,970350518;0,846150716;0,073502221
568,5;0,075;0,970500555;0,846297141;0,073503577
568,75;0,075;0,970649915;0,846442904;0,071518377
569;0,075;0,970798601;0,84658801;0,072090774
569,25;0,075;0,970946615;0,846732462;0,073530816
569,5;0,075;0,971093961;0,846876262;0,07356848
569,75;0,075;0,971240643;0,847019412;0,072032534
570;0,075;0,971386662;0,847161918;0,075363097
570,25;0,075;0,971532022;0,84730378;0,07248809
570,5;0,075;0,971676727;0,847445003;0,07300605
570,75;0,075;0,971820779;0,847585589;0,072975695
571;0,075;0,971964181;0,847725541;0,072764092
571,25;0,075;0,972106936;0,847864862;0,072914133
571,5;0,075;0,972249047;0,848003555;0,074320823
571,75;0,075;0,972390517;0,848141623;0,071795119
572;0,075;0,972531349;0,848279068;0,073880685
572,25;0,075;0,972671547;0,848415894;0,071703166
572,5;0,075;0,972811112;0,848552103;0,073510352
572,75;0,075;0,972950048;0,848687698;0,074467044
573;0,075;0,973088357;0,848822682;0,073948164
573,25;0,075;0,973226043;0,848957059;0,074094137
573,5;0,075;0,973363108;0,849090829;0,075344067
573,75;0,075;0,973499556;0,849223997;0,076323981
574;0,075;0,973635389;0,849356565;0,073416362
574,25;0,075;0,973770609;0,849488536;0,074317611
574,5;0,075;0,973905221;0,849619913;0,073616909
574,75;0,075;0,974039225;0,849750697;0,073895608
575;0,075;0,974172626;0,849880893;0,073603844
575,25;0,075;0,974305426;0,850010503;0,074137934
575,5;0,075;0,974437628;0,850139529;0,073849864
575,75;0,075;0,974569235;0,850267974;0,074043759
576;0,075;0,974700248;0,850395841;0,073909985
576,25;0,075;0,974830672;0,850523132;0,074353569
576,5;0,075;0,974960508;0,85064985;0,075395614
576,75;0,075;0,97508976;0,850775998;0,073994673
577;0,075;0,975218429;0,850901578;0,073148937
577,25;0,075;0,97534652;0,851026593;0,073720834
577,5;0,075;0,975474033;0,851151045;0,073728732
577,75;0,075;0,975600973;0,851274937;0,07542619
578;0,075;0,975727341;0,851398272;0,075026593
578,25;0,075;0,975853141;0,851521052;0,07379656
578,5;0,075;0,975978374;0,85164328;0,07259075
578,75;0,075;0,976103044;0,851764958;0,074707186
579;0,075;0,976227153;0,851886088;0,072449864
579,25;0,075;0,976350703;0,852006674;0,074623362
579,5;0,075;0,976473698;0,852126717;0,072923553
579,75;0,075;0,976596139;0,852246221;0,073552843
580;0,075;0,976718029;0,852365187;0,073661023
580,25;0,075;0,976839371;0,852483618;0,070570965
580,5;0,075;0,976960168;0,852601517;0,074874918
580,75;0,075;0,977080421;0,852718885;0,073244423
581;0,075;0,977200133;0,852835726;0,073320618
581,25;0,075;0,977319306;0,852952042;0,073425386
581,5;0,075;0,977437944;0,853067835;0,073563202
581,75;0,075;0,977556049;0,853183107;0,073888077
582;0,075;0,977673622;0,853297862;0,073047986
582,25;0,075;0,977790667;0,8534121;0,075010461
582,5;0,075;0,977907186;0,853525825;0,074747061
582,75;0,075;0,978023181;0,85363904;0,075329202
583;0,075;0,978138654;0,853751745;0,076207782
583,25;0,075;0,978253609;0,853863944;0,073681785
583,5;0,075;0,978368047;0,85397564;0,074285254
583,75;0,075;0,97848197;0,854086833;0,07352942
584;0,075;0,978595382;0,854197527;0,07235624
584,25;0,075;0,978708284;0,854307723;0,074695808
584,5;0,075;0,978820679;0,854417425;0,073730956
584,75;0,075;0,978932569;0,854526634;0,074727638
585;0,075;0,979043956;0,854635353;0,074297304
585,25;0,075;0,979154843;0,854743583;0,07260187
585,5;0,075;0,979265232;0,854851327;0,072814338
585,75;0,075;0,979375125;0,854958588;0,074185584
586;0,075;0,979484524;0,855065367;0,07418361
586,25;0,075;0,979593432;0,855171667;0,074219645
586,5;0,075;0,979701851;0,855277489;0,073770441
586,75;0,075;0,979809783;0,855382836;0,075222065
587;0,075;0,979917231;0,855487711;0,074063798
587,25;0,075;0,980024196;0,855592115;0,074474423
587,5;0,075;0,980130681;0,85569605;0,073787736
587,75;0,075;0,980236687;0,855799519;0,072124954
588;0,075;0,980342218;0,855902523;0,073926822
588,25;0,075;0,980447275;0,856005066;0,073809061
588,5;0,075;0,980551861;0,856107148;0,074390225
588,75;0,075;0,980655977;0,856208772;0,074617491
589;0,075;0,980759626;0,85630994;0,074599914
589,25;0,075;0,98086281;0,856410655;0,073801491
589,5;0,075;0,980965531;0,856510917;0,074807096
589,75;0,075;0,981067791;0,85661073;0,075072113
590;0,075;0,981169592;0,856710095;0,073885671
590,25;0,075;0,981270936;0,856809014;0,072731676
590,5;0,075;0,981371826;0,85690749;0,074057717
590,75;0,075;0,981472263;0,857005524;0,073833354
591;0,075;0,981572249;0,857103119;0,073388256
591,25;0,075;0,981671787;0,857200276;0,074450965
591,5;0,075;0,981770879;0,857296997;0,07311437
591,75;0,075;0,981869526;0,857393285;0,074072757
592;0,075;0,981967731;0,85748914;0,075261564
592,25;0,075;0,982065495;0,857584567;0,073132839
592,5;0,075;0,982162821;0,857679565;0,074223258
592,75;0,075;0,98225971;0,857774137;0,074771075
593;0,075;0,982356166;0,857868286;0,07370776
593,25;0,075;0,982452188;0,857962013;0,075068818
593,5;0,075;0,98254778;0,858055319;0,074773711
593,75;0,075;0,982642944;0,858148208;0,072207274
594;0,075;0,982737681;0,85824068;0,072852661
594,25;0,075;0,982831993;0,858332737;0,076540638
594,5;0,075;0,982925883;0,858424383;0,073804923
594,75;0,075;0,983019351;0,858515617;0,073348727
595;0,075;0,983112401;0,858606443;0,074153347
595,25;0,075;0,983205034;0,858696862;0,07515986
595,5;0,075;0,983297252;0,858786876;0,072661572
595,75;0,075;0,983389056;0,858876486;0,074600158
596;0,075;0,983480449;0,858965695;0,075187227
596,25;0,075;0,983571433;0,859054505;0,072702545
596,5;0,075;0,983662009;0,859142916;0,073972845
596,75;0,075;0,983752179;0,859230932;0,074049792
597;0,075;0,983841945;0,859318554;0,074630212
597,25;0,075;0,983931309;0,859405783;0,07395919
597,5;0,075;0,984020273;0,859492621;0,075406087
597,75;0,075;0,984108838;0,859579071;0,073225409
598;0,075;0,984197007;0,859665134;0,074546549
598,25;0,075;0,984284781;0,859750811;0,074003524
598,5;0,075;0,984372161;0,859836105;0,075050401
598,75;0,075;0,984459151;0,859921016;0,073770363
599;0,075;0,984545751;0,860005548;0,074253281
599,25;0,075;0,984631963;0,860089701;0,074360478
599,5;0,075;0,984717789;0,860173478;0,074904625
599,75;0,075;0,98480323;0,860256879;0,073500882
600;0,075;0,984888289;0,860339907;0,074501153
600,25;0,075;0,984972968;0,860422564;0,07476303
600,5;0,075;0,985057267;0,860504851;0,07507641
600,75;0,075;0,985141189;0,860586769;0,072884487
601;0,075;0,985224735;0,860668321;0,07243571
601,25;0,075;0,985307908;0,860749508;0,07538949
601,5;0,075;0,985390708;0,860830331;0,072087969
601,75;0,075;0,985473137;0,860910793;0,073740515
602;0,075;0,985555197;0,860990895;0,074440508
602,25;0,075;0,985636891;0,861070639;0,075318096
602,5;0,075;0,985718218;0,861150025;0,075878125
602,75;0,075;0,985799182;0,861229057;0,073297726
603;0,075;0,985879784;0,861307735;0,074238822
603,25;0,075;0,985960025;0,861386061;0,074474027
603,5;0,075;0,986039906;0,861464037;0,074468415
603,75;0,075;0,986119431;0,861541664;0,073210743
604;0,075;0,9861986;0,861618944;0,072330434
604,25;0,075;0,986277414;0,861695878;0,073198561
604,5;0,075;0,986355876;0,861772468;0,075258528
604,75;0,075;0,986433987;0,861848715;0,071852971
605;0,075;0,986511749;0,861924622;0,07423336
605,25;0,075;0,986589162;0,862000189;0,075228306
605,5;0,075;0,98666623;0,862075419;0,073892998
605,75;0,075;0,986742953;0,862150311;0,074249168
606;0,075;0,986819333;0,862224869;0,073654398
606,25;0,075;0,986895371;0,862299094;0,074698047
606,5;0,075;0,986971069;0,862372987;0,074444107
606,75;0,075;0,987046429;0,86244655;0,075333218
607;0,075;0,987121451;0,862519783;0,075183393
607,25;0,075;0,987196138;0,86259269;0,074196702
607,5;0,075;0,987270492;0,86266527;0,074043737
607,75;0,075;0,987344513;0,862737526;0,074221226
608;0,075;0,987418203;0,862809459;0,073915871
608,25;0,075;0,987491563;0,862881071;0,074834061
608,5;0,075;0,987564596;0,862952362;0,074976168
608,75;0,075;0,987637302;0,863023335;0,073226127
609;0,075;0,987709683;0,863093991;0,072913407
609,25;0,075;0,987781741;0,863164331;0,073019178
609,5;0,075;0,987853477;0,863234357;0,072951102
609,75;0,075;0,987924892;0,863304069;0,074025106
610;0,075;0,987995987;0,863373471;0,075965142
610,25;0,075;0,988066766;0,863442562;0,072735768
610,5;0,075;0,988137227;0,863511344;0,07465848
610,75;0,075;0,988207374;0,86357982;0,074865393
611;0,075;0,988277208;0,863647989;0,073539606
611,25;0,075;0,988346729;0,863715854;0,073867995
611,5;0,075;0,98841594;0,863783416;0,073437754
611,75;0,075;0,988484842;0,863850675;0,075176133
612;0,075;0,988553436;0,863917635;0,074300393
612,25;0,075;0,988621723;0,863984295;0,072834655
612,5;0,075;0,988689705;0,864050658;0,074739339
612,75;0,075;0,988757384;0,864116724;0,075884126
613;0,075;0,98882476;0,864182495;0,074268644
613,25;0,075;0,988891836;0,864247973;0,072836419
613,5;0,075;0,988958611;0,864313158;0,072165551
613,75;0,075;0,989025089;0,864378052;0,074834914
614;0,075;0,989091269;0,864442656;0,074789689
614,25;0,075;0,989157154;0,864506972;0,074264469
614,5;0,075;0,989222745;0,864571;0,075444329
614,75;0,075;0,989288043;0,864634743;0,074324787
615;0,075;0,989353049;0,864698201;0,074632539
615,25;0,075;0,989417765;0,864761376;0,074666516
615,5;0,075;0,989482192;0,864824269;0,074558676
615,75;0,075;0,989546332;0,864886881;0,075568995
616;0,075;0,989610185;0,864949213;0,073340956
616,25;0,075;0,989673752;0,865011267;0,075214343
616,5;0,075;0,989737036;0,865073045;0,073667921
616,75;0,075;0,989800038;0,865134546;0,075719347
617;0,075;0,989862758;0,865195773;0,074332824
617,25;0,075;0,989925199;0,865256727;0,075219603
617,5;0,075;0,98998736;0,865317409;0,074973637
617,75;0,075;0,990049244;0,865377819;0,074665692
618;0,075;0,990110852;0,865437961;0,074126136
618,25;0,075;0,990172185;0,865497833;0,074367863
618,5;0,075;0,990233244;0,865557439;0,074515555
618,75;0,075;0,990294031;0,865616779;0,074299402
619;0,075;0,990354546;0,865675854;0,074822975
619,25;0,075;0,990414791;0,865734665;0,075711542
619,5;0,075;0,990474768;0,865793214;0,076192043
619,75;0,075;0,990534476;0,865851502;0,075466503
620;0,075;0,990593919;0,865909529;0,074184925
620,25;0,075;0,990653096;0,865967298;0,074860924
620,5;0,075;0,990712009;0,866024809;0,075964567
620,75;0,075;0,990770659;0,866082064;0,073489542
621;0,075;0,990829047;0,866139063;0,073662445
621,25;0,075;0,990887175;0,866195807;0,07210407
621,5;0,075;0,990945044;0,866252299;0,073176386
621,75;0,075;0,991002654;0,866308539;0,074838484
622;0,075;0,991060007;0,866364528;0,074277328
622,25;0,075;0,991117105;0,866420267;0,074374946
622,5;0,075;0,991173948;0,866475757;0,075077454
622,75;0,075;0,991230537;0,866531;0,072137938
623;0,075;0,991286874;0,866585997;0,074885376
623,25;0,075;0,991342959;0,866640748;0,074639894
623,5;0,075;0,991398795;0,866695255;0,072802387
623,75;0,075;0,991454381;0,866749519;0,074182588
624;0,075;0,99150972;0,866803542;0,074883061
624,25;0,075;0,991564811;0,866857323;0,073709073
624,5;0,075;0,991619657;0,866910864;0,073011971
624,75;0,075;0,991674258;0,866964167;0,074489017
625;0,075;0,991728616;0,867017232;0,076482536
